record_id,metric_name,metric_value,evidence_basis,evidence_urls,evidence_titles,calculation_rule,evidence_strength_score,verdict_confidence_score,confidence_band,audit_status
X-013,verdict_category,Unresolved,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: Unresolved (Unresolved). Evidence finding: The cited evidence documents serious enforcement and compliance failures, but it cannot independently establish or disprove X’s internal priority ranking. Evidence: Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request. URLs: https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/",https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Apply strict promise rule or published factual-claim classification.,84,71,Medium,Complete
X-013,score_points,,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: Unresolved = excluded points.,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Map verdict mechanically to points under the applicable rule.,84,71,Medium,Complete
X-013,include_in_trust_score,No,Excluded because the verdict is Unresolved: The statement describes an internal priority ranking; external enforcement failures do not by themselves prove what the organization’s number-one priority was.,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Include only resolved evidence-based verdicts.,84,71,Medium,Complete
X-013,confidence,Medium,Evidence strength 84/100 = statement 30/30 + outcome 34/40 + corroboration 8/15 + directness 12/15. Published deductions yield verdict confidence 71/100 (Medium).,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Calculate from evidence components and published deductions.,84,71,Medium,Complete
X-013,credible_sources_contest_claim,Yes,"Credible-source contestation: Yes. Resolution: The evidence supports some action but also establishes substantial regulatory noncompliance, so partial credit is more defensible than either full fulfillment or total failure. Evidence URLs: https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/",https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Record material credible-source disagreement separately from verdict.,84,71,Medium,Complete
X-013,correction_status,No specific correction of the priority claim documented in the cited evidence,Correction status is bounded to the cited record: No specific correction of the priority claim documented in the cited evidence. Evidence URLs: https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Bound correction finding to cited evidence.,84,71,Medium,Complete
X-013,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,Bound repetition finding to cited evidence.,84,71,Medium,Complete
X-013,intentional_deception_established,Not assessable,Intent is not assessed because the underlying claim is Pending or Unresolved. A state-of-mind conclusion would outrun the available evidence.,https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",84,71,Medium,Complete
X-013,strict_promise_result,Unresolved,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: Unresolved (Unresolved). Evidence finding: The cited evidence documents serious enforcement and compliance failures, but it cannot independently establish or disprove X’s internal priority ranking. Evidence: Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request. URLs: https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/",https://x.com/elonmusk/status/1595671290421170179; https://www.reuters.com/technology/australian-court-upholds-order-musks-x-pay-418000-fine-over-anti-child-abuse-2024-10-04/; https://www.reuters.com/legal/litigation/elon-musks-x-admits-noncompliance-with-australia-child-protection-request-2026-05-20/,Elon Musk post: removing child exploitation is priority number one; Australian court upholds order for Musk’s X to pay fine over anti-child-abuse probe; Elon Musk’s X admits noncompliance with Australia child-protection request,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",84,71,Medium,Complete
X-014,deadline_result,No dated deadline; feature remains available after nearly three years,Compared the original target/timeframe (“No explicit deadline; evaluated through 2026-07-26”) with the documented outcome. Result: No dated deadline; feature remains available after nearly three years. Evidence: Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X. URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Compare original target with documented timing.,87,84,Medium-High,Complete
X-014,eventual_outcome,Unfulfilled or reversed,Classified the later real-world result independently from the headline verdict. Result: Unfulfilled or reversed. Documented outcome: Reuters documented the announced plan in 2023. X’s current help center continues to provide instructions for blocking accounts and managing block lists. Evidence: Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X. URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Classify the later real-world outcome separately from the headline verdict.,87,84,Medium-High,Complete
X-014,factual_accuracy,Not applicable,Compared the normalized proposition with the cited records. Result: Not applicable. Documented outcome: Reuters documented the announced plan in 2023. X’s current help center continues to provide instructions for blocking accounts and managing block lists. Evidence: Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X. URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Compare the normalized factual proposition with cited evidence.,87,84,Medium-High,Complete
X-014,verdict_category,False,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Reversed). Evidence finding: Reuters documented the announced plan in 2023. X’s current help center continues to provide instructions for blocking accounts and managing block lists. Evidence: Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X. URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts",https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Apply strict promise rule or published factual-claim classification.,87,84,Medium-High,Complete
X-014,score_points,0,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: False = 0 points.,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Map verdict mechanically to points under the applicable rule.,87,84,Medium-High,Complete
X-014,include_in_trust_score,Yes,Included because the claim has a resolved evidence-based verdict.,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Include only resolved evidence-based verdicts.,87,84,Medium-High,Complete
X-014,confidence,Medium-High,Evidence strength 87/100 = statement 30/30 + outcome 34/40 + corroboration 8/15 + directness 15/15. Published deductions yield verdict confidence 84/100 (Medium-High).,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Calculate from evidence components and published deductions.,87,84,Medium-High,Complete
X-014,credible_sources_contest_claim,Yes,Credible-source contestation: Yes. Resolution: X’s own current support documentation directly establishes that blocking remains available. Evidence URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Record material credible-source disagreement separately from verdict.,87,84,Medium-High,Complete
X-014,correction_status,No public withdrawal or correction identified in the cited evidence,Correction status is bounded to the cited record: No public withdrawal or correction identified in the cited evidence. Evidence URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Bound correction finding to cited evidence.,87,84,Medium-High,Complete
X-014,repeated_after_correction,No,Repeated after correction: No. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,Bound repetition finding to cited evidence.,87,84,Medium-High,Complete
X-014,intentional_deception_established,No,"The cited evidence contradicts the claim or establishes nonfulfillment, but an inaccurate statement, failed prediction, or reversed promise alone does not prove knowledge of falsity or intent to deceive.",https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",87,84,Medium-High,Complete
X-014,strict_promise_result,Fail,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Reversed). Evidence finding: Reuters documented the announced plan in 2023. X’s current help center continues to provide instructions for blocking accounts and managing block lists. Evidence: Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X. URLs: https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts",https://x.com/elonmusk/status/1692558414105186796; https://www.reuters.com/technology/elon-musk-says-x-will-strip-ability-block-accounts-2023-08-19/; https://help.x.com/en/using-x/blocking-and-unblocking-accounts,Elon Musk post saying the block feature would be deleted except for DMs; Elon Musk says X will strip ability to block accounts; X Help: Blocking on X,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",87,84,Medium-High,Complete
PUBLIC-030,deadline_result,Not applicable,Compared the original target/timeframe (“Retrospective personal claim”) with the documented outcome. Result: Not applicable. Evidence: Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms. URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Compare original target with documented timing.,80,67,Medium,Complete
PUBLIC-030,eventual_outcome,Unresolved,"Classified the later real-world result independently from the headline verdict. Result: Unresolved. Documented outcome: Justine Musk publicly disputed the account, saying she was the person holding the child when he died and that emergency responders had resuscitated him before life support was withdrawn. Public evidence reviewed here does not independently resolve the precise circumstances. Evidence: Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms. URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html",https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Classify the later real-world outcome separately from the headline verdict.,80,67,Medium,Complete
PUBLIC-030,factual_accuracy,Unresolved,"Compared the normalized proposition with the cited records. Result: Unresolved. Documented outcome: Justine Musk publicly disputed the account, saying she was the person holding the child when he died and that emergency responders had resuscitated him before life support was withdrawn. Public evidence reviewed here does not independently resolve the precise circumstances. Evidence: Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms. URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html",https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Compare the normalized factual proposition with cited evidence.,80,67,Medium,Complete
PUBLIC-030,verdict_category,Unresolved,"Factual-claim rule: apply the published True, Mostly True, Misleading, Unsupported, False, or Unresolved definition. Applied result: Unresolved (Credibly Contested). Evidence finding: Justine Musk publicly disputed the account, saying she was the person holding the child when he died and that emergency responders had resuscitated him before life support was withdrawn. Public evidence reviewed here does not independently resolve the precise circumstances. Evidence: Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms. URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html",https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Apply strict promise rule or published factual-claim classification.,80,67,Medium,Complete
PUBLIC-030,score_points,,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: Unresolved = excluded points.,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Map verdict mechanically to points under the applicable rule.,80,67,Medium,Complete
PUBLIC-030,include_in_trust_score,No,"Excluded because the verdict is Unresolved: The parents’ first-hand accounts materially conflict, and no independent contemporaneous record in the cited evidence resolves who was physically present at the moment of death.",https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Include only resolved evidence-based verdicts.,80,67,Medium,Complete
PUBLIC-030,confidence,Medium,Evidence strength 80/100 = statement 30/30 + outcome 34/40 + corroboration 8/15 + directness 8/15. Published deductions yield verdict confidence 67/100 (Medium).,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Calculate from evidence components and published deductions.,80,67,Medium,Complete
PUBLIC-030,credible_sources_contest_claim,Yes,Credible-source contestation: Yes. Resolution: Unresolved because both accounts are first-hand and the available independent reporting does not establish the precise moment conclusively. Evidence URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Record material credible-source disagreement separately from verdict.,80,67,Medium,Complete
PUBLIC-030,correction_status,No mutually agreed correction documented in the cited evidence,Correction status is bounded to the cited record: No mutually agreed correction documented in the cited evidence. Evidence URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Bound correction finding to cited evidence.,80,67,Medium,Complete
PUBLIC-030,repeated_after_correction,No,Repeated after correction: No. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,Bound repetition finding to cited evidence.,80,67,Medium,Complete
PUBLIC-030,intentional_deception_established,Not assessable,Intent is not assessed because the underlying claim is Pending or Unresolved. A state-of-mind conclusion would outrun the available evidence.,https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",80,67,Medium,Complete
PUBLIC-030,strict_promise_result,Not applicable,"Factual-claim rule: apply the published True, Mostly True, Misleading, Unsupported, False, or Unresolved definition. Applied result: Unresolved (Credibly Contested). Evidence finding: Justine Musk publicly disputed the account, saying she was the person holding the child when he died and that emergency responders had resuscitated him before life support was withdrawn. Public evidence reviewed here does not independently resolve the precise circumstances. Evidence: Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms. URLs: https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html",https://x.com/elonmusk/status/1594552252865384450; https://x.com/justinemusk/status/1595506087570333696; https://www.independent.co.uk/news/world/americas/justine-musk-elon-musk-dying-son-b2234938.html,Elon Musk post about the death of his firstborn child; Justine Musk post disputing Elon Musk’s account; Elon Musk’s ex-wife disputes his claim he held dying son in his arms,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",80,67,Medium,Complete
PUBLIC-031,deadline_result,Not applicable,Compared the original target/timeframe (“Present-tense generalized assertion”) with the documented outcome. Result: Not applicable. Evidence: Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers. URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Compare original target with documented timing.,87,79,Medium-High,Complete
PUBLIC-031,eventual_outcome,Not applicable,"Classified the later real-world result independently from the headline verdict. Result: Not applicable. Documented outcome: The broad accusation was not supported with credible evidence. Musk later apologized during a public interview, calling the post one of the most foolish things he had done online. Evidence: Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers. URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/",https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Classify the later real-world outcome separately from the headline verdict.,87,79,Medium-High,Complete
